Program,Year,Period,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,ASHLEY,3,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,800
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,ASHLEY,3,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,ASHLEY,3,RICE,RICE - ACRES HARVESTED,TOTAL,"6,530"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,ASHLEY,3,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,550"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,ASHLEY,3,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"93,100"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,ASHLEY,3,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,18
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,CHICOT,17,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,CHICOT,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,CHICOT,17,RICE,RICE - ACRES HARVESTED,TOTAL,"10,100"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,CHICOT,17,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,650"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,CHICOT,17,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"152,900"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,CHICOT,17,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DESHA,41,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,600
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DESHA,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DESHA,41,RICE,RICE - ACRES HARVESTED,TOTAL,"13,960"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DESHA,41,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,650"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DESHA,41,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"149,500"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DESHA,41,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,19
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,600
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,RICE,RICE - ACRES HARVESTED,TOTAL,"4,520"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,285"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"49,800"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,DREW,43,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,19
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,500
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,RICE - ACRES HARVESTED,TOTAL,"18,020"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,500"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"129,000"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,18
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,200"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,RICE - ACRES HARVESTED,TOTAL,"8,770"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,510"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"85,700"
SURVEY,1970,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,18
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HEMPSTEAD,57,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,750
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HEMPSTEAD,57,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HEMPSTEAD,57,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"25,600"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HEMPSTEAD,57,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HOWARD,61,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,230
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HOWARD,61,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HOWARD,61,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,600
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,HOWARD,61,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,620
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,RICE,RICE - ACRES HARVESTED,TOTAL,890
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"3,966"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"22,200"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LAFAYETTE,73,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,RICE,RICE - ACRES HARVESTED,TOTAL,410
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,390"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"16,300"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,LITTLE RIVER,81,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,400
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,RICE,RICE - ACRES HARVESTED,TOTAL,770
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"3,831"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"31,500"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MILLER,91,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MONTGOMERY,97,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,220
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MONTGOMERY,97,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,19
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MONTGOMERY,97,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,100
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,MONTGOMERY,97,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,20
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,250
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"4,300"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,PIKE,109,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,130
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"1,400"
SURVEY,1970,YEAR,ARKANSAS,SOUTHWEST,70,SEVIER,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,250
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"18,600"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,100
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"3,900"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,500
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"5,300"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,JOHNSON,71,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,300
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"9,400"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,LOGAN,83,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,21
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,POLK,113,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,100
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,POLK,113,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,500
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"12,800"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,POPE,115,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,22
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SCOTT,127,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,300
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SCOTT,127,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SCOTT,127,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"1,200"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SCOTT,127,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,21
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,100
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"3,500"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,23
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,550
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"15,300"
SURVEY,1970,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,21
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,700
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,RICE,RICE - ACRES HARVESTED,TOTAL,540
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,463"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"24,600"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,15
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,810
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,900
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"7,000"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,14
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,150
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GARLAND,51,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,100
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GARLAND,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GARLAND,51,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,100
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GARLAND,51,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,15
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GARLAND,51,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,20
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GARLAND,51,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GRANT,53,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,200
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GRANT,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GRANT,53,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,400
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GRANT,53,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,15
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GRANT,53,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,20
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,GRANT,53,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,28
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,450
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,RICE,RICE - ACRES HARVESTED,TOTAL,550
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,145"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"2,900"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,14
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,150
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,HOT SPRING,59,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,150
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,RICE,RICE - ACRES HARVESTED,TOTAL,"1,130"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,540"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"7,100"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,17
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,300
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PERRY,105,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,25
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,200
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,RICE - ACRES HARVESTED,TOTAL,"2,630"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,669"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"46,300"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,17
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"2,340"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,29
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,200
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"1,100"
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,16
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,10
SURVEY,1969,YEAR,ARKANSAS,CENTRAL,50,SALINE,125,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,24
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,250
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES HARVESTED,TOTAL,"90,400"
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"4,780"
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"205,900"
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,26
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,"1,980"
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,30
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"1,450"
SURVEY,1969,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37
